CustomerId,rfm_total,rfm_segment,Exited
15700656,11,At Risk,0
15797905,10,Others,0
15757306,9,Others,1
15657637,11,Potential Loyalist,0
15683544,12,Loyal Customers,0
15663885,10,At Risk,0
15633283,9,Others,0
15732265,8,Inactive,0
15718779,13,Champions,0
15711386,10,At Risk,0
15759733,8,Inactive,0
15789582,11,At Risk,0
15791172,13,Loyal Customers,0
15702190,8,Inactive,0
15797197,11,Potential Loyalist,0
15633064,11,Potential Loyalist,0
15590320,11,At Risk,0
15717185,7,Inactive,0
15658946,8,Inactive,0
15807312,10,At Risk,0
15574283,12,Loyal Customers,0
15709412,9,At Risk,0
15710138,9,At Risk,0
15646726,14,Champions,0
15665374,14,Champions,0
15735632,9,At Risk,0
15737354,7,Inactive,0
15725028,9,Others,0
15656683,15,Champions,1
15710456,12,Potential Loyalist,0
15666055,12,Loyal Customers,1
15621031,9,Others,0
15799042,9,At Risk,0
15744046,7,Inactive,0
15613140,9,At Risk,0
15642709,11,At Risk,0
15613197,9,Others,0
15780140,10,Others,0
15711742,11,At Risk,0
15615032,9,Others,0
15584338,12,Potential Loyalist,0
15569807,12,Loyal Customers,1
15794122,9,Others,0
15572073,8,Inactive,0
15733234,11,At Risk,1
15636562,12,Loyal Customers,0
15594515,12,Loyal Customers,1
15752081,7,Inactive,1
15627000,12,Potential Loyalist,0
15686999,9,Others,0
15576269,9,Others,0
15695148,7,Inactive,0
15613712,12,Potential Loyalist,0
15786389,7,Inactive,0
15603082,10,At Risk,0
15713144,12,Loyal Customers,0
15720071,15,Champions,1
15701081,13,Loyal Customers,0
15600110,12,Potential Loyalist,0
15681509,9,At Risk,0
15724428,9,Others,0
15591257,9,Others,0
15784491,14,Champions,0
15572706,14,Champions,0
15735221,8,Inactive,0
15620832,14,Champions,0
15787229,12,Potential Loyalist,0
15699340,12,Potential Loyalist,0
15614230,9,Others,0
15757865,7,Inactive,0
15712403,13,Loyal Customers,1
15590637,9,At Risk,0
15595160,10,Others,0
15697574,7,Inactive,0
15743456,8,Inactive,0
15677828,15,Champions,0
15763747,7,Inactive,0
15723318,12,Potential Loyalist,1
15763874,7,Inactive,0
15768777,8,Inactive,0
15719561,11,Potential Loyalist,0
15658693,12,Loyal Customers,0
15584462,10,At Risk,0
15776605,9,Others,0
15754537,15,Champions,0
15767921,10,Others,0
15586183,11,Potential Loyalist,0
15700693,10,Others,0
15661830,8,Inactive,0
15746749,9,Others,0
15759805,11,Potential Loyalist,0
15705918,7,Inactive,0
15641688,11,At Risk,1
15588197,12,Loyal Customers,0
15800554,11,Potential Loyalist,0
15678317,10,Others,0
15621834,12,Potential Loyalist,0
15571756,14,Champions,0
15715715,10,Others,0
15760570,11,Potential Loyalist,0
15594612,12,At Risk,1
15619892,9,Others,0
15584288,8,Inactive,0
15626679,12,Loyal Customers,0
15673372,13,Champions,1
15631813,8,Inactive,0
15743075,8,Inactive,0
15757916,7,Inactive,0
15667215,10,Others,0
15751167,8,Inactive,0
15578980,9,Others,0
15606755,12,Potential Loyalist,1
15751175,10,Others,0
15733883,12,Loyal Customers,0
15721730,11,Potential Loyalist,0
15806284,11,Potential Loyalist,0
15782089,13,Champions,0
15603481,8,Inactive,0
15740383,8,Inactive,0
15787550,9,Others,0
15786167,8,Inactive,0
15630709,12,Potential Loyalist,0
15729110,10,Others,1
15674991,9,At Risk,0
15690188,9,At Risk,1
15672053,12,Potential Loyalist,0
15656829,11,Potential Loyalist,0
15807568,12,Potential Loyalist,0
15573971,12,Loyal Customers,0
15732660,12,Loyal Customers,0
15808544,15,Champions,1
15618446,7,Inactive,0
15665760,9,At Risk,0
15597885,8,Inactive,0
15721487,10,At Risk,0
15789095,11,At Risk,0
15795488,12,Potential Loyalist,0
15726814,11,At Risk,0
15581539,12,Potential Loyalist,0
15793693,9,At Risk,0
15684348,9,At Risk,0
15792328,10,At Risk,1
15809227,10,Others,0
15727361,11,Potential Loyalist,0
15607746,13,Champions,0
15694125,8,Inactive,0
15734005,12,Potential Loyalist,0
15743828,12,Loyal Customers,1
15592570,9,Others,0
15676091,9,At Risk,0
15793585,7,Inactive,0
15708693,12,Potential Loyalist,0
15754569,11,Potential Loyalist,0
15623072,11,Potential Loyalist,0
15798385,9,Others,0
15582616,11,Potential Loyalist,0
15653715,7,Inactive,0
15713655,7,Inactive,1
15565891,9,Others,0
15565879,7,Inactive,0
15792029,11,Potential Loyalist,0
15729718,11,Potential Loyalist,1
15671390,8,Inactive,0
15811985,13,Champions,0
15807900,9,At Risk,1
15700650,12,Potential Loyalist,0
15714981,11,At Risk,1
15722473,12,Potential Loyalist,0
15758171,11,At Risk,0
15758372,7,Inactive,1
15758606,12,At Risk,1
15645835,7,Inactive,0
15663817,10,At Risk,0
15613713,10,At Risk,0
15717935,12,Loyal Customers,0
15755138,7,Inactive,0
15776844,11,Potential Loyalist,0
15741049,7,Inactive,0
15810845,9,Others,0
15630106,12,Potential Loyalist,0
15587299,12,Potential Loyalist,0
15667932,7,Inactive,0
15680046,9,Others,0
15578866,12,Loyal Customers,0
15574206,7,Inactive,0
15612729,7,Inactive,0
15620577,8,Inactive,0
15633648,11,Potential Loyalist,0
15709324,10,Others,0
15592387,14,Champions,1
15584766,12,Loyal Customers,0
15781034,10,At Risk,0
15627328,10,Others,0
15600027,11,Potential Loyalist,0
15768124,12,Potential Loyalist,0
15568982,8,Inactive,0
15740160,11,Potential Loyalist,0
15730418,12,Potential Loyalist,0
15671097,12,Potential Loyalist,0
15651093,13,Champions,0
15727688,8,Inactive,0
15637315,12,Potential Loyalist,0
15701364,7,Inactive,0
15805627,10,Others,0
15700424,10,At Risk,0
15759566,7,Inactive,0
15599552,10,Others,0
15579183,11,Potential Loyalist,0
15677371,12,Potential Loyalist,0
15599440,9,Others,0
15652914,11,At Risk,0
15786200,12,Potential Loyalist,0
15809817,10,At Risk,0
15794297,12,Potential Loyalist,0
15773098,14,Champions,0
15773503,12,Potential Loyalist,0
15694321,12,Potential Loyalist,0
15628007,13,Loyal Customers,0
15608873,15,Champions,0
15713378,10,At Risk,0
15682070,7,Inactive,0
15596303,12,Potential Loyalist,1
15691785,13,Loyal Customers,1
15652789,7,Inactive,0
15813303,7,Inactive,0
15595228,11,At Risk,1
15589969,11,At Risk,0
15805764,9,At Risk,0
15726490,11,At Risk,1
15790935,10,At Risk,0
15797227,7,Inactive,0
15782311,7,Inactive,0
15758513,11,Potential Loyalist,0
15738219,7,Inactive,0
15768763,13,Loyal Customers,1
15760450,11,Potential Loyalist,0
15712877,12,Potential Loyalist,0
15769781,7,Inactive,0
15807163,12,At Risk,1
15706394,9,At Risk,0
15715031,10,At Risk,0
15795458,13,Champions,0
15674880,12,Potential Loyalist,0
15700752,7,Inactive,0
15587038,12,Loyal Customers,1
15808780,12,Potential Loyalist,0
15657535,9,At Risk,1
15568162,9,At Risk,0
15576680,15,Champions,0
15747878,11,At Risk,0
15580805,8,Inactive,0
15657214,12,Loyal Customers,0
15738220,12,Potential Loyalist,0
15645095,12,Potential Loyalist,0
15782231,11,Potential Loyalist,0
15768455,7,Inactive,0
15570970,7,Inactive,0
15655774,10,Others,0
15700353,11,Potential Loyalist,0
15731522,7,Inactive,0
15776051,7,Inactive,0
15591386,11,Potential Loyalist,0
15598802,9,At Risk,0
15702715,7,Inactive,0
15788131,13,Champions,1
15782219,8,Inactive,0
15685829,9,Others,0
15644179,12,Potential Loyalist,1
15585215,14,Champions,0
15683977,8,Inactive,0
15749905,13,Champions,1
15691950,12,Potential Loyalist,0
15641655,12,Potential Loyalist,0
15590730,8,Inactive,0
15741295,9,Others,0
15575691,10,At Risk,0
15729040,12,Potential Loyalist,0
15790594,10,At Risk,0
15769216,13,Loyal Customers,1
15769110,11,Potential Loyalist,0
15589544,8,Inactive,0
15580579,13,Champions,1
15678460,11,At Risk,0
15589715,14,Champions,1
15611599,10,Others,0
15615096,7,Inactive,0
15784958,7,Inactive,1
15746805,8,Inactive,0
15623644,10,Others,0
15589329,12,Potential Loyalist,0
15674929,12,Loyal Customers,0
15691004,13,Champions,1
15685309,9,At Risk,1
15701281,7,Inactive,0
15704795,8,Inactive,0
15566111,10,At Risk,0
15647402,9,Others,0
15655335,12,Potential Loyalist,0
15755868,13,Loyal Customers,0
15592914,7,Inactive,0
15723720,9,At Risk,0
15655274,11,At Risk,0
15750547,7,Inactive,0
15672821,8,Inactive,0
15600583,13,Loyal Customers,0
15601263,10,Others,0
15697948,9,Others,0
15576156,13,Champions,0
15693817,11,Potential Loyalist,0
15796958,10,Others,0
15629519,11,Potential Loyalist,0
15701200,8,Inactive,0
15781210,12,Loyal Customers,0
15640917,8,Inactive,0
15620372,12,Potential Loyalist,0
15774104,10,Others,0
15735270,13,Loyal Customers,1
15774491,13,Champions,0
15769645,12,Loyal Customers,0
15789669,9,Others,0
15603088,9,At Risk,0
15642022,13,Loyal Customers,0
15600651,10,Potential Loyalist,0
15658432,9,At Risk,0
15783026,12,Potential Loyalist,0
15735784,12,Loyal Customers,0
15656176,7,Inactive,0
15657439,8,Inactive,0
15692235,12,Potential Loyalist,0
15796569,11,At Risk,0
15801351,12,Potential Loyalist,0
15683677,9,At Risk,0
15653780,10,At Risk,0
15627881,7,Inactive,0
15721024,15,Champions,0
15769125,9,At Risk,0
15632439,10,At Risk,0
15708916,12,Potential Loyalist,0
15607509,11,Potential Loyalist,0
15600575,11,Potential Loyalist,0
15601873,12,Loyal Customers,0
15566269,11,Potential Loyalist,0
15655298,10,At Risk,0
15801934,7,Inactive,0
15696141,12,Loyal Customers,0
15701524,12,Potential Loyalist,0
15749328,12,Potential Loyalist,1
15583090,9,Others,0
15642816,7,Inactive,0
15794345,9,At Risk,0
15807546,10,Others,0
15786539,11,Potential Loyalist,0
15693906,12,Loyal Customers,0
15649523,12,Potential Loyalist,0
15773605,12,Potential Loyalist,0
15715877,12,Potential Loyalist,0
15728773,7,Inactive,0
15801701,7,Inactive,0
15692761,10,At Risk,0
15721181,11,Potential Loyalist,0
15576774,12,Loyal Customers,0
15718454,12,Potential Loyalist,0
15705885,10,Others,0
15783463,12,Potential Loyalist,0
15798521,12,Potential Loyalist,0
15672481,11,Potential Loyalist,0
15739189,11,Potential Loyalist,0
15667554,8,Inactive,0
15653275,12,Potential Loyalist,1
15617538,12,Loyal Customers,0
15746422,13,Loyal Customers,0
15789097,9,At Risk,1
15593250,12,Potential Loyalist,0
15632345,12,Potential Loyalist,0
15731569,8,Inactive,0
15645543,9,Others,0
15801821,13,Loyal Customers,0
15613886,13,Loyal Customers,1
15596624,7,Inactive,0
15702912,12,Potential Loyalist,1
15588695,9,At Risk,1
15573278,11,Potential Loyalist,0
15668886,12,Potential Loyalist,0
15674750,9,Others,0
15784301,12,Potential Loyalist,0
15711468,7,Inactive,0
15703394,12,Potential Loyalist,0
15636105,11,Potential Loyalist,0
15580149,10,Others,0
15766417,10,Others,0
15577970,14,Champions,0
15609637,9,At Risk,0
15810786,9,Others,0
15809772,13,Loyal Customers,0
15629603,7,Inactive,0
15812893,7,Inactive,1
15621687,12,Potential Loyalist,0
15698572,13,Loyal Customers,0
15734161,11,Potential Loyalist,0
15727546,7,Inactive,0
15581089,7,Inactive,0
15710012,12,Potential Loyalist,1
15635905,8,Inactive,0
15655464,13,Loyal Customers,0
15624437,11,Potential Loyalist,0
15750121,12,Potential Loyalist,0
15755678,13,Loyal Customers,1
15644119,12,Loyal Customers,0
15659236,9,Others,0
15746341,7,Inactive,0
15719479,7,Inactive,0
15722083,12,Loyal Customers,0
15643048,14,Champions,0
15728456,12,Potential Loyalist,1
15681755,8,Inactive,0
15596212,13,Loyal Customers,0
15584532,11,At Risk,1
15742638,11,At Risk,0
15754112,7,Inactive,0
15762588,8,Inactive,0
15729359,7,Inactive,0
15723481,9,At Risk,0
15586993,8,Inactive,0
15616529,12,Loyal Customers,0
15576185,10,Others,0
15780628,13,Champions,0
15658668,10,At Risk,0
15810978,11,Potential Loyalist,0
15608956,15,Champions,0
15752388,8,Inactive,0
15757821,13,Loyal Customers,0
15600173,7,Inactive,0
15574558,7,Inactive,0
15757559,10,Others,1
15619340,12,Potential Loyalist,0
15712536,12,Potential Loyalist,1
15655238,11,At Risk,0
15576526,9,At Risk,0
15688264,11,Potential Loyalist,0
15578788,13,Champions,0
15641629,13,Champions,0
15723613,12,Potential Loyalist,0
15768244,7,Inactive,0
15682528,12,At Risk,0
15732832,11,Potential Loyalist,0
15749688,12,Loyal Customers,0
15776124,11,At Risk,0
15717426,9,At Risk,0
15689671,10,At Risk,0
15574692,12,Potential Loyalist,1
15626806,10,Others,0
15586504,8,Inactive,0
15679813,13,Loyal Customers,0
15786454,12,Loyal Customers,0
15775880,7,Inactive,0
15751193,8,Inactive,0
15656141,12,At Risk,0
15626983,8,Inactive,0
15733876,7,Inactive,0
15606901,11,Potential Loyalist,0
15796617,12,Potential Loyalist,0
15734365,10,At Risk,0
15815259,11,Potential Loyalist,0
15697567,8,Inactive,0
15739042,8,Inactive,0
15567855,13,Loyal Customers,0
15757467,7,Inactive,0
15681081,8,Inactive,0
15725767,12,Potential Loyalist,0
15724076,11,Potential Loyalist,1
15725906,9,At Risk,1
15717010,10,At Risk,0
15717046,9,Others,0
15589323,9,At Risk,0
15690695,7,Inactive,0
15685314,10,Others,0
15573854,10,At Risk,0
15697391,12,Potential Loyalist,0
15606861,9,Others,0
15710111,13,Champions,0
15793324,7,Inactive,0
15700772,10,At Risk,0
15633043,14,Champions,1
15658969,9,Others,1
15742404,10,Others,0
15583353,12,Potential Loyalist,1
15575391,9,Others,0
15800228,8,Inactive,0
15784218,11,Potential Loyalist,0
15727421,7,Inactive,0
15682454,9,Others,0
15575486,11,Potential Loyalist,0
15581654,9,At Risk,0
15792004,12,Potential Loyalist,0
15711288,11,Potential Loyalist,0
15611338,8,Inactive,0
15768566,7,Inactive,0
15699225,12,Potential Loyalist,0
15605339,7,Inactive,0
15623220,12,Potential Loyalist,0
15719606,11,At Risk,0
15611612,13,Loyal Customers,0
15758546,7,Inactive,0
15582066,11,At Risk,0
15732448,9,At Risk,0
15690733,12,Potential Loyalist,1
15718443,12,Potential Loyalist,0
15674833,12,Potential Loyalist,0
15592104,14,Champions,1
15607112,10,At Risk,0
15675431,13,Champions,0
15734588,11,Potential Loyalist,0
15662626,12,Potential Loyalist,0
15698927,9,At Risk,0
15773447,12,Loyal Customers,0
15708713,9,Others,0
15618926,7,Inactive,0
15675231,7,Inactive,0
15594409,11,Potential Loyalist,0
15682084,8,Inactive,0
15709441,9,At Risk,0
15615896,9,Others,0
15746127,12,Potential Loyalist,0
15617982,12,Potential Loyalist,0
15813283,15,Champions,0
15790958,8,Inactive,0
15732334,12,Potential Loyalist,0
15719858,7,Inactive,0
15801699,8,Inactive,0
15589428,8,Inactive,0
15766163,13,Champions,0
15714789,11,At Risk,0
15566495,12,Potential Loyalist,1
15779915,14,Champions,0
15622289,9,At Risk,0
15813113,14,Champions,1
15646262,12,Loyal Customers,0
15588701,11,Potential Loyalist,0
15569364,12,Potential Loyalist,0
15652955,13,Loyal Customers,0
15619653,13,Loyal Customers,1
15800233,11,Potential Loyalist,0
15568104,9,At Risk,0
15713608,8,Inactive,0
15650864,11,Potential Loyalist,0
15727138,7,Inactive,0
15582841,9,At Risk,0
15582762,12,Loyal Customers,0
15693088,7,Inactive,0
15779529,7,Inactive,0
15698335,9,At Risk,0
15785078,12,Potential Loyalist,0
15668679,11,Potential Loyalist,0
15650098,7,Inactive,0
15712938,9,Others,0
15659428,8,Inactive,0
15605965,7,Inactive,0
15637644,11,At Risk,0
15765297,14,Champions,0
15748589,8,Inactive,0
15763097,9,At Risk,0
15754649,9,Others,0
15607877,9,At Risk,0
15708714,11,Potential Loyalist,0
15620344,13,Champions,0
15668893,7,Inactive,0
15807525,12,Potential Loyalist,1
15813095,12,Potential Loyalist,0
15716800,10,Others,0
15706593,7,Inactive,0
15579212,13,Champions,1
15600280,13,Champions,0
15746674,12,Loyal Customers,1
15721462,10,Others,0
15634792,9,At Risk,0
15725166,9,Others,0
15808689,8,Inactive,0
15680224,7,Inactive,0
15664547,14,Champions,1
15677739,11,Potential Loyalist,0
15592386,12,Loyal Customers,0
15813532,11,Potential Loyalist,0
15585455,11,At Risk,0
15600710,13,Loyal Customers,0
15723737,12,Potential Loyalist,0
15814430,11,At Risk,1
15804357,12,Loyal Customers,0
15655658,10,Others,0
15588406,10,Others,0
15734892,8,Inactive,0
15706557,12,Potential Loyalist,1
15596228,12,Potential Loyalist,0
15593499,13,Champions,1
15697129,12,Potential Loyalist,0
15724527,7,Inactive,0
15672930,8,Inactive,0
15617197,8,Inactive,1
15698028,12,Potential Loyalist,0
15595713,9,At Risk,0
15809320,13,Loyal Customers,1
15798659,12,Potential Loyalist,0
15661945,11,Potential Loyalist,0
15570931,14,Champions,1
15609160,13,Loyal Customers,0
15576623,11,Potential Loyalist,0
15623346,12,Potential Loyalist,0
15625592,10,Others,0
15799790,9,At Risk,0
15702430,9,At Risk,0
15643438,10,Others,0
15746012,11,Potential Loyalist,1
15742028,11,Potential Loyalist,0
15579062,11,At Risk,0
15567013,12,Potential Loyalist,0
15631170,9,Others,0
15667521,12,Potential Loyalist,0
15738088,8,Inactive,1
15585888,13,Loyal Customers,1
15701291,12,Potential Loyalist,0
15565806,11,At Risk,0
15748616,11,Potential Loyalist,0
15637131,8,Inactive,0
15767793,8,Inactive,0
15735330,13,Loyal Customers,0
15785869,10,Others,0
15715638,12,Loyal Customers,0
15686974,12,At Risk,1
15654229,13,Champions,0
15701765,13,Loyal Customers,0
15576094,14,Champions,0
15645353,13,Loyal Customers,0
15580560,13,Champions,0
15779743,10,Others,0
15768387,12,Loyal Customers,0
15780056,15,Champions,0
15809847,13,Loyal Customers,0
15763898,9,Others,0
15667002,11,Potential Loyalist,0
15727539,12,Potential Loyalist,0
15790204,11,At Risk,1
15812470,10,At Risk,0
15642570,9,Others,0
15646351,10,Others,0
15705343,12,Loyal Customers,0
15774854,9,At Risk,1
15571148,13,Loyal Customers,0
15666252,7,Inactive,0
15582259,7,Inactive,0
15769169,11,At Risk,0
15737080,13,Champions,0
15750684,14,Champions,1
15712176,7,Inactive,0
15787710,9,Others,0
15645572,13,Champions,1
15722212,12,Loyal Customers,0
15815236,14,Champions,0
15672012,14,Champions,1
15766663,12,Potential Loyalist,0
15736578,13,Champions,0
15752186,12,Potential Loyalist,0
15617401,12,Potential Loyalist,0
15609623,14,Champions,1
15616365,12,Potential Loyalist,0
15713843,12,Loyal Customers,0
15568469,12,Potential Loyalist,0
15709621,12,Loyal Customers,0
15799422,9,At Risk,0
15790659,9,At Risk,0
15768072,15,Champions,1
15571689,8,Inactive,0
15606507,11,Potential Loyalist,0
15810390,13,Champions,1
15794014,9,Others,0
15654379,8,Inactive,0
15799825,7,Inactive,0
15648876,14,Champions,0
15634896,10,At Risk,0
15705085,8,Inactive,0
15733303,8,Inactive,0
15759133,7,Inactive,0
15768474,12,Potential Loyalist,0
15713769,9,At Risk,0
15626040,13,Champions,0
15793825,12,Potential Loyalist,0
15610140,11,Potential Loyalist,0
15641312,9,At Risk,1
15774393,7,Inactive,0
15745543,10,Others,0
15636395,11,Potential Loyalist,0
15733114,8,Inactive,0
15744717,11,Potential Loyalist,0
15661827,8,Inactive,0
15728605,10,At Risk,0
